"Occurrences","Word","LgSUBTLWF","OLD","PLD","I_Mean_RT","I_Zscore","I_Mean_Accuracy"
"1","retroactive","1.322","3.450","4.500","763.968","-0.016","0.97"
"1","retrospect","1.568","3.850","4.650","898.152","0.120","1.00"
"1","return","3.670","2.350","2.150","579.059","-0.813","1.00"
"1","reunion","2.654","2.700","3.450","693.333","-0.498","0.97"
"1","reunite","1.568","2.650","3.800","726.706","-0.142","1.00"
"1","reveal","2.679","1.850","1.850","639.909","-0.401","0.97"
"1","revel","1.623","1.600","1.650","753.958","-0.223","0.75"
"1","revelation","2.149","2.650","3.050","809.364","0.076","0.97"
"1","revenge","2.988","2.600","2.950","627.219","-0.639","0.94"
"1","revenue","2.090","2.350","2.450","636.667","-0.486","0.97"
"1","reverence","1.839","2.550","2.600","734.242","-0.199","0.97"
"1","reverend","2.984","2.400","3.050","865.111","0.056","0.87"
"1","reverent","1.079","2.400","2.550","739.516","-0.139","0.91"
"1","reversal","1.763","2.650","2.550","759.781","-0.144","1.00"
"1","reverse","2.749","1.800","1.850","748.030","-0.312","1.00"
"1","revert","1.556","1.900","1.900","763.714","0.051","0.88"
"1","review","2.878","1.900","2.200","692.625","-0.524","0.97"
"1","reviewer","1.431","2.650","2.550","766.500","0.120","0.88"
"1","revise","1.653","1.800","1.750","676.567","-0.411","0.94"
"1","revision","1.477","2.100","2.300","759.906","-0.082","0.94"
"1","revival","1.785","2.550","2.600","683.219","-0.339","1.00"
"1","revive","1.978","1.800","1.850","812.903","0.065","0.91"
"1","revoke","1.580","1.900","1.900","668.750","-0.429","0.94"
"1","revolt","1.903","2.100","2.100","727.647","-0.275","1.00"
"1","revolting","1.996","2.450","2.700","594.839","-0.544","0.97"
"1","revolution","2.799","2.350","2.450","679.364","-0.376","0.97"
"1","revolve","1.556","1.800","1.950","730.000","-0.178","0.91"
"1","revolver","2.152","2.200","2.800","733.438","-0.172","0.97"
"1","revolving","1.716","2.400","2.350","698.606","-0.373","0.94"
"1","reward","2.964","1.750","2.150","648.265","-0.406","1.00"
"1","rewire","1.398","1.950","2.800","787.931","-0.011","0.91"
"1","rewrite","2.149","2.450","2.200","747.879","-0.146","0.94"
"1","rhapsody","1.447","3.950","2.950","762.833","0.093","0.91"
"1","rhetorical","1.699","3.550","3.450","790.759","0.170","0.88"
"1","rhinestone","1.518","3.600","3.050","786.229","0.079","1.00"
"1","rhinoceros","1.591","4.750","4.900","907.923","0.593","0.87"
"1","rhubarb","1.748","3.850","2.950","794.381","0.237","0.62"
"1","rhyme","2.354","2.250","1.000","724.167","-0.110","0.97"
"1","rhythm","2.746","3.300","2.050","640.710","-0.446","0.97"
"1","rhythmic","1.724","3.500","2.700","718.935","-0.122","0.91"
"1","rib","2.480","1.350","1.050","621.912","-0.548","1.00"
"1","ribbon","2.413","2.650","1.800","752.967","-0.222","0.94"
"1","rich","3.613","1.850","1.250","620.857","-0.613","0.97"
"1","riches","2.233","1.900","1.600","628.441","-0.549","1.00"
"1","rickety","1.342","2.100","2.800","774.080","-0.016","0.76"
"1","rickshaw","1.491","3.900","2.700","1,074.267","0.585","0.47"
"1","ricochet","1.398","3.550","2.800","996.048","0.567","0.66"
"1","riddance","1.949","3.100","2.100","927.364","0.392","0.69"
"1","riddle","2.365","1.700","1.200","663.633","-0.506","0.94"
"1","rider","2.595","1.600","1.350","614.000","-0.563","1.00"
"1","ridge","2.559","1.750","1.700","676.258","-0.324","1.00"
"1","ridicule","2.004","3.450","3.750","833.200","0.119","0.88"
"1","riff","1.763","1.800","1.050","784.368","0.079","0.63"
"1","riffraff","1.724","4.300","2.800","1,022.684","0.569","0.58"
"1","rifleman","1.447","3.350","3.750","831.226","0.245","0.94"
"1","rift","1.748","1.600","1.300","785.552","-0.056","0.88"
"1","right","5.311","1.450","1.000","585.697","-0.691","0.97"
"1","righteous","2.303","3.400","2.150","666.515","-0.395","0.97"
"1","rightful","2.079","3.000","1.900","761.235","-0.218","1.00"
"1","rigid","1.982","1.950","2.300","694.939","-0.414","0.97"
"1","rigorous","1.643","2.800","2.750","759.219","-0.109","0.97"
"1","ringer","1.935","1.450","1.700","665.882","-0.218","1.00"
"1","ringleader","1.447","4.000","3.850","824.758","0.058","0.94"
"1","ringmaster","1.322","3.950","4.050","867.903","-0.012","0.91"
"1","ringside","1.681","2.950","2.850","806.200","0.011","0.88"
"1","rioting","1.431","1.950","1.900","655.667","-0.299","0.77"
"1","ripe","2.330","1.250","1.000","708.188","-0.379","0.97"
"1","ripple","1.892","1.800","1.600","666.469","-0.499","0.97"
"1","rippling","1.491","2.150","1.900","781.621","-0.046","0.97"
"1","risk","3.398","1.550","1.350","583.353","-0.664","1.00"
"1","risky","2.595","1.850","1.750","594.000","-0.690","0.97"
"1","rite","1.875","1.100","1.000","777.864","-0.144","0.71"
"1","ritual","2.660","2.500","2.550","640.097","-0.492","0.97"
"1","rival","2.288","1.950","1.800","636.323","-0.586","0.97"
"1","rivalry","1.740","2.700","2.550","722.545","-0.312","0.94"
"1","riverbank","1.544","3.750","4.150","633.706","-0.341","0.97"
"1","riverbed","1.362","2.750","3.750","770.121","-0.055","0.97"
"1","riverboat","1.322","3.700","3.750","696.758","-0.357","0.97"
"1","roadblock","2.009","4.100","3.750","758.061","-0.021","0.97"
"1","roadhouse","1.591","2.900","2.800","692.645","-0.347","0.97"
"1","roadie","1.322","2.400","1.550","781.333","0.149","0.55"
"1","roam","2.240","1.650","1.000","754.576","-0.295","0.97"
"1","roasted","1.940","1.850","1.650","645.438","-0.526","0.91"
"1","rob","3.075","1.150","1.050","728.788","-0.348","1.00"
"1","robber","2.380","1.800","1.750","609.500","-0.637","0.94"
"1","robbery","3.070","2.450","2.150","592.281","-0.586","0.97"
"1","robot","2.794","1.900","2.100","610.697","-0.581","1.00"
"1","robust","1.568","2.250","2.650","706.429","-0.206","0.85"
"1","rocker","1.813","1.750","1.550","667.182","-0.382","0.97"
"1","role","2.969","1.100","1.000","630.606","-0.526","0.97"
"1","Roman","2.728","1.900","1.650","654.353","-0.545","1.00"
"1","romance","2.899","2.650","2.750","600.265","-0.687","1.00"
"1","romp","1.447","1.800","1.800","774.360","0.104","0.76"
"1","rookie","2.403","2.300","1.650","715.258","-0.255","0.97"
"1","room","4.351","1.400","1.000","543.324","-0.805","1.00"
"1","roomful","1.505","3.000","2.900","807.581","0.073","0.91"
"1","roommate","2.765","3.500","3.250","654.424","-0.466","1.00"
"1","roomy","1.322","1.900","1.700","675.111","-0.395","0.79"
"1","roost","1.663","1.850","1.400","665.280","-0.308","0.78"
"1","rooster","2.297","1.850","1.850","645.970","-0.474","0.97"
"1","rosary","1.792","2.450","2.400","770.700","-0.133","0.88"
"1","rosemary","2.403","3.600","3.850","740.364","-0.140","1.00"
"1","roster","2.045","1.850","1.900","702.033","-0.228","0.91"
"1","rotary","1.447","2.300","2.150","759.500","-0.236","0.80"
"1","rotate","1.996","1.850","1.900","647.576","-0.501","0.94"
"1","rotation","2.176","2.100","2.350","667.677","-0.296","0.94"
"1","roughneck","1.518","3.600","3.450","855.882","0.006","1.00"
"1","roulette","2.104","3.300","2.250","835.545","0.260","0.97"
"1","roundup","1.771","2.700","3.500","693.633","-0.294","0.94"
"1","rouse","1.681","1.400","1.350","760.565","0.049","0.70"
"1","routine","3.006","2.500","1.950","651.030","-0.388","1.00"
"1","roving","1.591","1.800","1.850","764.875","0.114","0.48"
"1","rowboat","1.740","2.850","2.750","848.094","0.145","0.94"
"1","rowdy","1.724","1.900","1.750","635.812","-0.378","0.94"
"1","rowing","1.819","#","#","#","#","#"
"1","royal","3.074","1.900","1.900","587.812","-0.734","0.94"
"1","royalty","2.303","2.750","2.650","718.312","-0.406","0.97"
"1","rubbish","2.456","2.850","1.900","693.100","-0.407","0.91"
"1","rubble","1.954","1.850","1.550","726.655","-0.223","0.94"
"1","ruckus","1.881","2.550","1.950","921.913","0.312","0.70"
"1","rude","3.051","1.400","1.000","622.235","-0.517","1.00"
"1","rudeness","1.643","2.900","2.250","613.156","-0.572","0.97"
"1","ruffle","1.477","1.700","1.350","776.840","-0.111","0.81"
"1","rugged","2.013","1.600","1.900","617.258","-0.426","0.94"
"1","ruin","3.163","1.750","1.800","679.121","-0.382","1.00"
"1","rule","3.390","1.500","1.000","557.688","-0.768","0.97"
"1","ruler","2.212","1.800","1.700","630.875","-0.569","0.97"
"1","ruling","2.322","1.950","1.450","675.962","-0.169","0.79"
"1","rummage","1.613","2.800","2.550","665.520","-0.340","0.76"
"1","rumor","2.726","1.950","1.700","647.000","-0.465","0.97"
"1","rundown","1.875","2.750","3.800","720.500","-0.233","0.86"
"1","runner","2.405","1.900","1.750","590.531","-0.625","0.97"
"1","running","3.906","1.800","1.600","601.226","-0.710","1.00"
"1","runny","1.819","1.800","1.350","733.034","-0.062","0.88"
"1","runt","2.100","1.300","1.200","695.815","-0.215","0.79"
"1","rural","1.778","1.900","1.950","644.839","-0.568","0.91"
"1","ruse","1.935","1.250","1.000","783.214","0.083","0.41"
"1","rush","3.205","1.250","1.050","628.167","-0.722","0.97"
"1","rustic","1.613","2.300","2.200","763.906","-0.167","0.94"
"1","rustle","1.771","1.800","1.550","709.273","-0.214","0.97"
"1","ruthless","2.326","2.900","2.050","710.030","-0.244","0.97"
"1","sabotage","2.297","3.300","3.350","731.194","-0.074","0.97"
"1","saboteur","1.462","3.550","3.950","859.077","0.527","0.38"
"1","sacrament","1.462","3.400","3.000","786.692","0.098","0.87"
"1","sacred","2.855","2.000","2.650","727.824","-0.209","1.00"
"1","sacrifice","2.961","3.450","3.450","679.971","-0.416","1.00"
"1","sacrificial","1.477","4.200","4.750","886.161","0.320","0.97"
"1","sacrilege","1.568","3.950","3.750","832.636","0.248","0.67"
"1","sad","3.510","1.000","1.000","574.031","-0.680","0.94"
"1","sadist","1.748","2.250","1.850","776.036","0.158","0.80"
"1","sadistic","1.944","2.900","2.850","779.857","-0.022","0.82"
"1","sadness","2.389","2.350","1.900","576.226","-0.682","0.94"
"1","safe","3.864","1.550","1.550","576.758","-0.844","0.97"
"1","safeguard","1.690","3.650","3.700","691.788","-0.346","1.00"
"1","safety","3.217","2.450","1.850","629.824","-0.556","1.00"
"1","saffron","1.505","2.950","2.300","854.692","0.549","0.39"
"1","sag","1.623","1.000","1.000","779.720","-0.081","0.76"
"1","saga","1.613","1.750","1.900","704.964","-0.217","0.85"
"1","sail","2.846","1.150","1.000","598.647","-0.704","1.00"
"1","sailboat","1.919","3.200","2.800","616.029","-0.546","1.00"
"1","saint","2.961","1.750","1.500","685.353","-0.497","1.00"
"1","sainted","1.505","1.850","1.800","709.133","-0.252","0.91"
"1","sake","3.515","1.000","1.000","655.607","-0.423","0.82"
"1","sale","3.113","1.000","1.000","597.606","-0.664","1.00"
"1","salesgirl","1.342","4.400","4.550","810.786","0.211","0.90"
"1","salesman","2.727","2.700","2.900","689.057","-0.441","1.00"
"1","salmonella","1.447","4.900","4.900","973.864","0.490","0.69"
"1","salon","2.371","1.750","1.950","649.406","-0.466","0.97"
"1","saloon","2.420","1.850","1.850","756.812","-0.169","0.94"
"1","saltwater","1.505","3.550","3.900","695.394","-0.245","1.00"
"1","salty","2.107","1.850","1.800","612.455","-0.615","0.97"
"1","salute","2.569","1.900","1.900","709.219","-0.364","0.97"
"1","salvage","2.324","2.600","2.650","706.344","-0.305","0.94"
"1","salvation","2.410","2.750","2.900","650.147","-0.460","1.00"
"1","salve","1.477","1.650","1.750","614.933","-0.435","0.47"
"1","samba","1.477","1.900","2.050","823.591","0.243","0.63"
"1","sample","2.872","1.750","1.800","618.484","-0.660","0.97"
"1","sanatorium","1.447","4.000","3.950","975.773","0.602","0.69"
"1","sanction","1.643","2.300","2.450","829.000","-0.016","1.00"
"1","sanctity","1.929","2.800","3.750","890.538","0.397","0.84"
"1","sanctuary","2.344","3.500","4.550","683.471","-0.305","1.00"
"1","sanctum","1.532","3.000","2.950","826.880","0.159","0.76"
"1","sandbox","1.740","2.900","3.100","645.265","-0.520","1.00"
"1","sandman","2.097","2.550","3.200","753.688","-0.078","0.97"
"1","sandpaper","1.362","3.650","4.400","721.457","-0.232","1.00"
"1","sandstorm","1.633","3.550","3.650","774.515","-0.001","1.00"
"1","sandwich","3.049","3.700","2.850","624.212","-0.633","1.00"
"1","sanitarium","2.064","3.800","4.000","903.261","0.598","0.79"
"1","sanitary","1.653","2.700","2.600","769.258","-0.098","0.97"
"1","sanitation","1.785","2.750","2.700","816.923","0.123","0.79"
"1","sanity","2.146","1.950","1.900","740.688","-0.029","0.97"
"1","sapphire","1.792","3.400","2.400","732.333","-0.162","0.88"
"1","sappy","1.643","1.800","1.400","697.464","-0.222","0.82"
"1","sarcasm","2.167","2.850","3.600","732.515","-0.192","0.97"
"1","sarcophagus","1.505","5.750","4.950","1,073.867","0.695","0.44"
"1","sardine","1.672","2.500","2.600","764.931","-0.074","0.85"
"1","sassafras","1.518","4.400","3.850","968.833","0.490","0.53"
"1","sassy","2.217","1.850","1.500","808.419","-0.088","0.91"
"1","Satanic","1.845","2.750","2.750","879.308","0.380","0.81"
"1","satchel","1.881","2.000","2.200","818.300","0.316","0.57"
"1","satellite","2.902","3.750","2.850","703.935","-0.175","1.00"
"1","satire","1.532","1.950","2.200","761.286","-0.148","0.85"
"1","satisfy","2.458","2.850","2.800","676.750","-0.376","0.97"
"1","saturated","1.643","2.750","3.900","748.273","-0.289","1.00"
"1","saturation","1.462","2.800","3.750","701.484","-0.263","0.94"
"1","saucer","2.149","1.800","1.850","670.333","-0.435","1.00"
"1","saucy","1.799","1.950","1.650","664.194","-0.369","0.91"
"1","sauerkraut","1.716","4.900","4.200","969.200","0.699","0.81"
"1","savage","2.563","2.000","2.250","705.839","-0.278","0.97"
"1","savannah","1.892","3.700","2.650","802.290","-0.088","0.91"
"1","savant","1.398","2.450","2.900","877.778","0.247","0.79"
"1","save","3.918","1.000","1.000","586.853","-0.691","1.00"
"1","saver","1.505","1.450","1.350","690.400","-0.149","0.88"
"1","savings","2.586","1.850","1.850","592.394","-0.623","0.97"
"1","savior","2.240","2.500","2.000","681.531","-0.465","0.91"
"1","savor","1.690","1.800","1.350","714.414","-0.217","0.91"
"1","savvy","1.740","2.050","1.800","747.417","-0.092","0.75"
"1","sawdust","1.491","3.100","3.500","746.161","-0.214","0.97"
"1","sawmill","1.342","2.950","2.900","866.821","0.339","0.82"
"1","sax","1.813","1.250","1.000","621.182","-0.358","0.69"
"1","saxophone","1.940","3.700","3.750","792.909","-0.005","0.97"
"1","say","4.922","1.000","1.000","637.029","-0.602","1.00"
"1","scab","1.518","1.650","1.600","738.517","-0.175","0.94"
"1","scalding","1.322","2.050","2.350","831.000","-0.042","0.82"
"1","scalpel","2.209","2.700","2.800","803.208","0.296","0.71"
"1","scamp","1.959","1.750","1.750","719.421","-0.062","0.53"
"1","scampi","1.322","2.400","1.900","774.857","-0.001","0.44"
"1","scan","2.682","1.500","1.350","612.533","-0.563","0.88"
"1","scandal","2.618","2.600","1.850","614.500","-0.583","0.97"
"1","scanner","2.179","1.850","1.750","661.485","-0.437","0.97"
"1","scapegoat","1.756","4.300","3.800","790.333","0.067","0.97"
"1","scarce","1.944","1.950","1.850","669.312","-0.339","0.97"
"1","scare","3.234","1.350","1.400","800.065","-0.253","0.97"
"1","scarecrow","1.954","3.800","4.000","767.935","-0.053","0.94"
"1","scared","3.833","1.500","1.500","687.000","-0.382","0.97"
"1","scary","3.126","1.750","1.850","647.121","-0.553","0.97"
"1","scat","1.819","1.400","1.200","751.533","-0.027","0.91"
"1","scatter","2.097","1.800","1.600","739.406","-0.272","0.97"
"1","scavenger","1.653","3.450","3.550","756.643","-0.154","0.82"
"1","scenario","2.505","3.650","2.950","742.059","-0.168","0.97"
"1","scene","3.581","1.850","1.000","570.000","-0.771","0.97"
"1","scenery","2.288","2.800","2.300","699.586","-0.257","0.85"
"1","scenic","1.732","2.500","1.800","786.778","0.077","0.82"
"1","scented","1.672","2.000","1.350","619.094","-0.517","0.91"
"1","schedule","3.182","3.550","3.350","760.647","-0.190","1.00"
"1","schematic","1.771","3.100","2.800","816.926","0.185","0.82"
"1","scheme","2.569","2.450","1.450","652.375","-0.448","0.97"
"1","SCHILLING","1.556","#","#","#","#","#"
"1","schizophrenia","1.845","7.000","6.700","887.560","0.267","0.78"
"1","schizophrenic","2.072","6.700","6.700","945.750","0.616","0.93"
"1","schnapps","1.580","3.650","1.950","924.500","0.257","0.69"
"1","scholar","2.272","2.750","1.800","759.097","-0.145","0.91"
"1","scholarship","2.706","4.350","3.800","733.812","-0.313","0.94"
"1","schoolboy","1.833","3.400","3.400","665.969","-0.227","0.94"
"1","schoolgirl","1.987","3.750","3.750","679.588","-0.339","1.00"
"1","schoolhouse","1.763","4.000","3.550","653.273","-0.338","1.00"
"1","schooling","1.869","2.650","1.850","776.829","-0.098","1.00"
"1","schoolmaster","1.672","4.400","4.300","802.742","-0.077","0.97"
"1","schoolwork","1.699","3.650","3.600","708.514","-0.314","0.97"
"1","schooner","1.591","2.800","1.800","1,080.364","0.526","0.33"
"1","science","3.279","2.750","1.850","572.706","-0.659","1.00"
"1","scientific","2.764","4.350","4.300","728.312","-0.005","1.00"
"1","scientist","2.794","3.700","3.050","637.097","-0.504","0.94"
"1","scoff","1.342","1.950","1.800","827.762","0.344","0.64"
"1","scold","1.833","1.850","1.700","755.500","-0.210","0.97"
